Order_ID,Customer_ID,City,Category,Product_Name,Quantity,Price_per_Unit,Order_Date,Delivery_Time_Minutes,Payment_Method,Rating,Total_Amount
100287,1698,Mumbai,Fruits,Apple,9,68.25,2024-12-28,42,Cash,2.2,614.25
100288,3160,Hyderabad,Fruits,Juice,5,168.51,2024-12-23,52,Card,2.3,842.55
100289,1001,Hyderabad,Vegetables,Chips,3,68.67,2024-08-20,57,Cash,2.8,206.01
100290,1641,Mumbai,Beverages,Bread,3,87.93,2024-05-26,52,Cash,4.5,263.79
100291,3267,Bangalore,Snacks,Milk,3,76.06,2024-04-20,18,Cash,3.9,228.18
100292,2589,Delhi,Beverages,Apple,6,32.12,2024-12-28,43,UPI,3.7,192.71999999999997
100293,1854,Pune,Dairy,Juice,4,17.39,2024-12-23,48,Card,2.9,69.56
100294,2759,Hyderabad,Fruits,Apple,8,147.66,2024-08-25,39,Cash,1.0,1181.28
100295,4296,Pune,Dairy,Chips,5,132.58,2024-01-03,59,Cash,2.4,662.9000000000001
100296,3432,Mumbai,Snacks,Apple,1,63.65,2024-07-29,29,Card,4.3,63.65
100297,4474,Pune,Dairy,Bread,9,66.16,2024-01-25,48,Card,2.6,595.4399999999999
100298,2661,Mumbai,Beverages,Apple,1,189.55,2024-11-26,32,Cash,3.3,189.55
100299,2153,Pune,Dairy,Banana,6,197.66,2024-07-02,50,UPI,1.8,1185.96
100300,2076,Delhi,Snacks,Bread,1,99.95,2024-03-01,53,UPI,4.7,99.95
100301,2707,Delhi,Snacks,Juice,3,162.47,2024-05-02,44,Cash,4.7,487.40999999999997
100302,3777,Delhi,Snacks,Milk,5,149.97,2024-02-24,32,UPI,1.6,749.85
100303,2695,Delhi,Beverages,Milk,7,66.49,2024-06-11,57,Card,3.9,465.42999999999995
100304,2733,Delhi,Snacks,Chips,8,21.13,2024-07-05,48,UPI,1.3,169.04
100305,2439,Delhi,Fruits,Chips,9,37.09,2024-02-08,32,Card,3.4,333.81000000000006
100306,3294,Mumbai,Snacks,Banana,6,169.28,2024-07-03,46,Card,1.7,1015.6800000000001
100307,1835,Hyderabad,Dairy,Juice,9,148.93,2024-03-23,32,Card,1.6,1340.3700000000001
100308,4510,Pune,Dairy,Milk,8,136.22,2024-07-13,48,Card,1.0,1089.76
100309,1202,Delhi,Dairy,Milk,9,34.82,2024-02-03,37,UPI,4.8,313.38
100310,4255,Mumbai,Beverages,Milk,4,131.59,2024-04-22,28,Card,4.3,526.36
100311,1122,Mumbai,Dairy,Milk,9,156.71,2024-08-17,58,Cash,1.3,1410.39
100312,1400,Mumbai,Beverages,Apple,7,173.51,2024-10-09,57,Card,3.4,1214.57
100313,1766,Hyderabad,Beverages,Juice,5,12.51,2024-10-13,39,Cash,1.9,62.55
100314,1293,Pune,Snacks,Bread,5,140.05,2024-06-03,30,Card,2.1,700.25
100315,3327,Hyderabad,Fruits,Bread,1,13.63,2024-06-13,33,Card,4.5,13.63
100316,4908,Bangalore,Snacks,Banana,2,144.31,2024-06-30,30,UPI,1.5,288.62
100317,3931,Mumbai,Snacks,Apple,3,130.77,2024-08-26,35,Card,3.4,392.31000000000006
100318,4681,Bangalore,Beverages,Milk,8,38.19,2024-05-16,59,Card,2.6,305.52
100319,1197,Delhi,Beverages,Milk,6,155.56,2024-12-04,45,UPI,1.8,933.36
100320,4029,Delhi,Dairy,Chips,5,22.99,2024-09-22,35,UPI,2.8,114.94999999999999
100321,2930,Hyderabad,Dairy,Chips,1,167.02,2024-07-05,42,Cash,4.8,167.02
100322,4582,Pune,Snacks,Banana,9,59.77,2024-02-09,45,UPI,4.1,537.9300000000001
100323,3799,Bangalore,Vegetables,Milk,3,140.88,2024-11-05,13,Cash,1.5,422.64
100324,3191,Pune,Vegetables,Banana,3,185.5,2024-06-15,18,Card,4.4,556.5
100325,1608,Hyderabad,Dairy,Apple,2,74.57,2024-09-16,17,Cash,4.7,149.14
100326,4272,Delhi,Vegetables,Bread,4,105.55,2024-05-22,11,UPI,2.1,422.2
100327,2147,Pune,Dairy,Milk,2,97.99,2024-07-22,38,Card,2.3,195.98
100328,1186,Pune,Beverages,Juice,9,39.95,2024-06-24,32,Cash,1.5,359.55
100329,4397,Delhi,Snacks,Apple,7,122.16,2024-09-18,15,Cash,2.4,855.12
100330,3511,Bangalore,Fruits,Milk,8,151.17,2024-09-08,52,Cash,3.7,1209.36
100331,4420,Delhi,Snacks,Juice,3,184.21,2024-11-24,45,Card,2.1,552.63
100332,2794,Pune,Dairy,Chips,6,171.65,2024-07-18,55,Cash,1.0,1029.9
100333,1659,Bangalore,Dairy,Banana,6,106.9,2024-07-17,30,Cash,2.4,641.4000000000001
100334,3811,Bangalore,Snacks,Chips,1,146.61,2024-07-14,31,UPI,2.8,146.61
100335,4002,Delhi,Dairy,Bread,6,162.15,2024-11-09,18,Cash,3.3,972.9000000000001
100336,2955,Pune,Vegetables,Chips,3,103.76,2024-03-17,43,Card,3.7,311.28000000000003
100337,3450,Hyderabad,Vegetables,Milk,3,31.93,2024-01-19,35,UPI,1.2,95.78999999999999
100338,2369,Pune,Dairy,Juice,3,93.21,2024-03-02,10,Card,2.9,279.63
100339,2986,Mumbai,Dairy,Chips,8,170.07,2024-11-22,45,UPI,2.1,1360.56
100340,2534,Hyderabad,Vegetables,Milk,5,123.36,2024-10-07,53,UPI,4.8,616.8
100341,1146,Bangalore,Dairy,Bread,4,147.65,2024-09-06,14,Cash,2.4,590.6
100342,4219,Hyderabad,Dairy,Juice,9,45.2,2024-08-14,50,Card,1.4,406.8
100343,3911,Bangalore,Snacks,Chips,9,193.22,2024-05-06,31,Cash,1.2,1738.98
100344,2734,Bangalore,Fruits,Banana,1,86.78,2024-02-27,13,UPI,2.1,86.78
100345,2843,Hyderabad,Vegetables,Banana,2,134.19,2024-07-22,57,Cash,1.7,268.38
100346,1488,Bangalore,Snacks,Juice,8,13.59,2024-08-30,11,UPI,3.6,108.72
100347,3976,Bangalore,Fruits,Banana,5,34.19,2024-11-27,25,UPI,4.4,170.95
100348,2959,Mumbai,Dairy,Chips,7,158.59,2024-11-21,25,Card,2.3,1110.13
100349,2663,Pune,Dairy,Chips,1,193.91,2024-09-08,31,Card,3.3,193.91
100350,3598,Pune,Snacks,Juice,5,70.81,2024-11-17,52,Card,3.9,354.05
100351,3385,Mumbai,Dairy,Chips,3,17.06,2024-07-17,10,Card,2.6,51.17999999999999
100352,3919,Hyderabad,Beverages,Milk,2,78.56,2024-12-08,24,Cash,1.3,157.12
100353,1640,Delhi,Snacks,Bread,2,13.32,2024-08-27,33,Card,1.9,26.64
100354,2802,Delhi,Fruits,Banana,9,46.55,2024-05-18,13,Card,4.5,418.95
100355,3520,Delhi,Snacks,Milk,4,152.97,2024-05-01,27,Card,4.3,611.88
100356,2969,Mumbai,Vegetables,Juice,4,188.05,2024-02-18,26,UPI,1.3,752.2
100357,3198,Mumbai,Snacks,Banana,7,26.62,2024-10-30,16,UPI,1.9,186.34
100358,2438,Bangalore,Dairy,Milk,2,116.0,2024-04-24,59,Card,4.1,232.0
100359,4369,Delhi,Dairy,Chips,3,58.24,2024-12-08,54,UPI,2.9,174.72
100360,2634,Hyderabad,Beverages,Juice,3,36.42,2024-09-07,19,UPI,4.0,109.26
100361,1262,Hyderabad,Beverages,Juice,6,51.61,2024-01-07,10,Cash,1.8,309.65999999999997
100362,2787,Delhi,Beverages,Banana,3,119.77,2024-08-06,11,UPI,4.8,359.31
100363,3191,Delhi,Fruits,Chips,5,22.38,2024-03-17,58,Cash,4.1,111.89999999999999
100364,3393,Delhi,Beverages,Banana,4,92.5,2024-06-27,31,UPI,1.8,370.0
100365,1623,Mumbai,Fruits,Apple,3,35.69,2024-05-24,41,Card,3.2,107.07
100366,2016,Mumbai,Beverages,Milk,8,61.81,2024-06-02,38,UPI,1.5,494.48
100367,4643,Mumbai,Fruits,Apple,3,46.24,2024-04-30,44,UPI,2.4,138.72
100368,1880,Pune,Snacks,Milk,6,177.77,2024-05-03,26,Cash,3.6,1066.6200000000001
100369,3049,Hyderabad,Snacks,Bread,7,144.52,2024-05-29,21,Card,2.3,1011.6400000000001
100370,3944,Hyderabad,Dairy,Juice,7,175.01,2024-09-24,33,Cash,3.6,1225.07
100371,2327,Bangalore,Fruits,Banana,2,82.86,2024-11-22,39,Card,2.0,165.72
100372,3301,Mumbai,Vegetables,Bread,3,69.55,2024-01-01,53,Card,3.9,208.64999999999998
100373,4723,Pune,Dairy,Bread,4,82.31,2024-06-09,39,Cash,2.4,329.24
100374,1452,Pune,Snacks,Juice,7,13.52,2024-08-31,29,UPI,4.2,94.64
100375,4108,Hyderabad,Fruits,Juice,2,147.69,2024-09-07,51,Card,1.5,295.38
100376,2183,Mumbai,Beverages,Milk,3,76.46,2024-03-04,16,UPI,2.4,229.38
100377,4062,Bangalore,Vegetables,Apple,7,69.53,2024-10-25,51,Cash,2.9,486.71000000000004
100378,3056,Mumbai,Snacks,Chips,7,123.65,2024-09-04,59,Cash,2.7,865.5500000000001
100379,4304,Delhi,Dairy,Milk,3,92.89,2024-10-23,47,Cash,2.7,278.67
100380,4170,Mumbai,Fruits,Chips,1,196.36,2024-04-24,16,Cash,2.8,196.36
100381,2682,Delhi,Vegetables,Bread,3,77.69,2024-10-21,58,Card,5.0,233.07
100382,3863,Delhi,Fruits,Chips,5,126.64,2024-01-01,39,Cash,1.8,633.2
100383,3255,Bangalore,Beverages,Apple,7,69.21,2024-02-10,21,UPI,4.1,484.46999999999997
100384,2154,Hyderabad,Dairy,Milk,4,198.21,2024-06-21,58,UPI,3.2,792.84
100385,1403,Mumbai,Fruits,Juice,1,94.57,2024-03-28,40,Card,2.7,94.57
100386,3199,Delhi,Snacks,Apple,6,130.48,2024-04-07,27,Cash,3.5,782.8799999999999
100387,3101,Mumbai,Dairy,Apple,2,34.08,2024-03-28,55,Card,4.4,68.16
100388,4191,Hyderabad,Snacks,Milk,3,149.27,2024-09-07,52,Card,2.9,447.81000000000006
100389,2696,Hyderabad,Fruits,Juice,4,61.15,2024-11-30,11,Card,4.5,244.6
100390,4991,Pune,Dairy,Apple,6,95.24,2024-05-20,42,Cash,1.4,571.4399999999999
100391,1627,Hyderabad,Snacks,Juice,6,177.8,2024-03-11,20,UPI,3.6,1066.8000000000002
100392,1586,Bangalore,Beverages,Banana,7,194.4,2024-05-16,43,UPI,2.3,1360.8
100393,2648,Delhi,Beverages,Banana,5,90.67,2024-04-08,25,Card,2.5,453.35
100394,2443,Pune,Fruits,Banana,7,168.61,2024-05-30,44,Card,3.3,1180.27
100395,2445,Bangalore,Dairy,Chips,2,20.14,2024-06-23,42,UPI,2.9,40.28
100396,1103,Mumbai,Vegetables,Apple,1,171.04,2024-06-15,30,UPI,2.5,171.04
100397,4923,Delhi,Dairy,Milk,8,129.61,2024-12-08,29,Cash,2.2,1036.88
100398,1253,Hyderabad,Beverages,Milk,1,102.85,2024-09-13,17,Card,3.5,102.85
100399,4298,Delhi,Snacks,Chips,2,179.09,2024-08-11,35,Cash,3.0,358.18
100400,4183,Mumbai,Vegetables,Milk,6,170.61,2024-11-25,42,UPI,2.3,1023.6600000000001
100401,3557,Pune,Fruits,Banana,1,66.42,2024-03-05,35,UPI,1.8,66.42
100402,2496,Pune,Vegetables,Apple,3,160.38,2024-03-09,46,UPI,4.1,481.14
100403,1098,Pune,Fruits,Milk,7,28.9,2024-03-07,39,UPI,4.2,202.29999999999998
100404,3200,Hyderabad,Vegetables,Milk,8,166.33,2024-02-19,40,Cash,1.9,1330.64
100405,2884,Bangalore,Fruits,Bread,4,138.34,2024-11-09,42,UPI,2.0,553.36
100406,3961,Bangalore,Fruits,Bread,3,26.69,2024-11-04,20,Card,2.0,80.07000000000001
100407,2919,Delhi,Vegetables,Bread,1,139.79,2024-03-31,50,UPI,4.5,139.79
100408,1877,Hyderabad,Vegetables,Apple,9,120.3,2024-04-24,14,Card,4.1,1082.7
100409,1337,Pune,Fruits,Banana,6,122.96,2024-02-26,11,UPI,1.3,737.76
100410,4777,Pune,Beverages,Juice,6,65.26,2024-12-07,22,Cash,4.3,391.56000000000006
100411,3869,Mumbai,Vegetables,Banana,9,60.63,2024-01-18,27,Card,1.1,545.6700000000001
100412,4234,Mumbai,Dairy,Banana,1,154.88,2024-09-28,35,Cash,2.0,154.88
100413,4791,Pune,Snacks,Apple,6,58.79,2024-05-09,34,UPI,4.7,352.74
100414,1956,Pune,Fruits,Apple,5,94.79,2024-09-25,53,Cash,4.5,473.95000000000005
100415,2704,Hyderabad,Fruits,Bread,6,142.01,2024-03-20,23,UPI,4.1,852.06
100416,1160,Bangalore,Snacks,Milk,8,25.13,2024-10-25,14,Cash,2.8,201.04
100417,2603,Mumbai,Beverages,Chips,5,122.96,2024-11-05,51,Cash,2.3,614.8
100418,3848,Bangalore,Snacks,Chips,2,121.98,2024-07-20,11,Card,4.5,243.96
100419,1397,Hyderabad,Vegetables,Juice,2,140.0,2024-08-12,13,UPI,3.6,280.0
100420,2300,Pune,Snacks,Milk,5,80.29,2024-06-07,21,Cash,2.2,401.45000000000005
100421,1815,Bangalore,Fruits,Juice,3,95.31,2024-07-22,20,UPI,2.9,285.93
100422,4987,Pune,Snacks,Bread,3,72.69,2024-05-16,13,Card,4.5,218.07
100423,2527,Pune,Dairy,Juice,8,163.55,2024-03-13,52,Cash,4.6,1308.4
100424,2919,Delhi,Vegetables,Milk,7,34.82,2024-02-17,18,UPI,3.6,243.74
100425,2415,Bangalore,Snacks,Milk,1,192.96,2024-01-18,19,Cash,3.9,192.96
100426,2158,Bangalore,Fruits,Chips,5,130.62,2024-09-23,36,Cash,1.2,653.1
100427,2218,Pune,Vegetables,Bread,9,178.51,2024-12-05,15,Cash,3.4,1606.59
100428,1400,Hyderabad,Fruits,Apple,4,90.98,2024-01-19,24,Cash,3.8,363.92
100429,1639,Delhi,Beverages,Juice,1,73.13,2024-04-09,51,Card,1.1,73.13
100430,4104,Pune,Dairy,Chips,8,181.14,2024-04-25,40,Card,4.4,1449.12
100431,3735,Mumbai,Beverages,Juice,5,28.79,2024-12-11,31,UPI,4.7,143.95
100432,1459,Mumbai,Dairy,Juice,2,32.25,2024-03-14,15,UPI,2.0,64.5
100433,1954,Delhi,Snacks,Apple,1,66.88,2024-10-06,42,Cash,4.4,66.88
100434,4954,Hyderabad,Vegetables,Bread,3,192.36,2024-09-25,38,Cash,3.7,577.08
100435,1469,Pune,Snacks,Milk,9,130.28,2024-05-04,30,Cash,3.3,1172.52
100436,4446,Bangalore,Dairy,Banana,1,115.3,2024-04-25,39,Card,4.4,115.3
100437,2045,Delhi,Dairy,Juice,4,144.02,2024-06-22,30,Cash,2.1,576.08
100438,3797,Hyderabad,Dairy,Banana,8,89.32,2024-06-29,45,UPI,4.2,714.56
100439,2693,Bangalore,Fruits,Bread,8,154.03,2024-08-13,31,Cash,2.3,1232.24
100440,3085,Mumbai,Vegetables,Banana,8,84.71,2024-06-05,55,Card,4.1,677.68
100441,3277,Mumbai,Snacks,Juice,8,167.01,2024-06-12,29,Cash,2.8,1336.08
100442,4436,Bangalore,Snacks,Apple,4,60.79,2024-03-11,31,Card,1.5,243.16
100443,1562,Delhi,Beverages,Banana,8,62.73,2024-08-09,49,Card,2.5,501.84
100444,3485,Mumbai,Dairy,Bread,9,109.25,2024-05-05,20,Card,1.9,983.25
100445,2799,Pune,Dairy,Bread,7,91.84,2024-05-24,56,Card,1.4,642.88
100446,4354,Bangalore,Dairy,Apple,2,133.14,2024-06-24,40,UPI,1.4,266.28
100447,3074,Bangalore,Snacks,Banana,9,79.22,2024-05-31,49,Card,4.1,712.98
100448,1225,Mumbai,Beverages,Banana,8,53.8,2024-06-30,22,UPI,4.5,430.4
100449,4348,Delhi,Fruits,Milk,5,99.26,2024-12-12,27,UPI,4.7,496.3
100450,1797,Pune,Vegetables,Chips,3,116.58,2024-03-25,31,Cash,4.4,349.74
100451,4680,Delhi,Fruits,Bread,7,37.09,2024-12-29,26,Cash,4.3,259.63
100452,3331,Hyderabad,Snacks,Milk,2,115.78,2024-04-30,47,Card,1.3,231.56
100453,3926,Hyderabad,Dairy,Bread,3,70.66,2024-05-08,34,Cash,4.2,211.98
100454,1959,Mumbai,Vegetables,Milk,9,84.57,2024-01-06,41,Card,4.1,761.1299999999999
100455,2504,Mumbai,Snacks,Chips,4,63.07,2024-11-29,24,Cash,1.5,252.28
100456,1452,Mumbai,Snacks,Milk,4,186.97,2024-07-01,22,Card,3.6,747.88
100457,4067,Hyderabad,Snacks,Bread,3,139.83,2024-02-07,35,Cash,2.8,419.49
100458,4900,Delhi,Vegetables,Banana,5,59.87,2024-04-25,59,Cash,4.6,299.34999999999997
100459,1815,Delhi,Vegetables,Bread,3,132.56,2024-04-11,20,UPI,3.8,397.68
100460,1658,Mumbai,Beverages,Juice,9,171.23,2024-01-08,22,Cash,4.8,1541.07
100461,4587,Pune,Beverages,Apple,3,86.31,2024-08-05,42,Cash,1.4,258.93
100462,1546,Delhi,Fruits,Apple,2,167.69,2024-07-25,59,Card,1.2,335.38
100463,2215,Hyderabad,Vegetables,Juice,5,39.34,2024-03-18,46,UPI,4.9,196.70000000000002
100464,4120,Bangalore,Vegetables,Apple,6,166.33,2024-02-24,47,Card,1.3,997.98
100465,4583,Bangalore,Vegetables,Apple,1,112.66,2024-10-30,10,Cash,2.5,112.66
100466,1016,Bangalore,Beverages,Chips,6,52.37,2024-08-15,48,Card,3.6,314.21999999999997
100467,4243,Pune,Snacks,Banana,3,87.36,2024-03-28,36,UPI,4.5,262.08
100468,2243,Mumbai,Dairy,Banana,4,197.72,2024-01-10,45,Card,2.0,790.88
100469,3205,Hyderabad,Beverages,Bread,6,158.88,2024-11-03,41,Cash,1.1,953.28
100470,3524,Pune,Vegetables,Juice,8,119.27,2024-10-16,50,Card,3.1,954.16
100471,2069,Hyderabad,Beverages,Milk,9,31.88,2024-06-12,24,Cash,2.9,286.92
100472,4444,Hyderabad,Fruits,Bread,6,89.38,2024-08-26,40,UPI,2.2,536.28
100473,3565,Mumbai,Vegetables,Bread,7,59.98,2024-11-12,15,UPI,4.5,419.85999999999996
100474,3146,Bangalore,Fruits,Bread,5,23.49,2024-05-23,34,Card,4.0,117.44999999999999
100475,4963,Mumbai,Vegetables,Bread,9,113.02,2024-11-30,58,UPI,4.4,1017.18
100476,2768,Pune,Beverages,Banana,4,178.95,2024-01-18,27,Card,1.6,715.8
100477,2060,Pune,Snacks,Milk,6,138.36,2024-03-11,31,Cash,3.8,830.1600000000001
100478,3327,Pune,Dairy,Bread,5,57.44,2024-06-23,40,Card,4.9,287.2
100479,4420,Mumbai,Fruits,Banana,1,118.98,2024-12-07,45,Cash,3.4,118.98
100480,3544,Hyderabad,Beverages,Bread,5,189.21,2024-10-14,18,UPI,1.7,946.0500000000001
100481,1301,Hyderabad,Snacks,Apple,5,147.35,2024-10-25,55,Cash,5.0,736.75
100482,1180,Delhi,Beverages,Bread,9,141.0,2024-12-04,12,Cash,3.1,1269.0
100483,1606,Pune,Fruits,Juice,1,193.95,2024-09-04,42,Cash,4.4,193.95
100484,4170,Hyderabad,Dairy,Juice,5,161.79,2024-07-11,36,Cash,1.6,808.9499999999999
100485,1699,Delhi,Beverages,Bread,7,35.96,2024-11-20,52,Cash,3.7,251.72
100486,1992,Hyderabad,Vegetables,Chips,6,76.05,2024-11-01,10,Card,4.7,456.29999999999995
100487,2139,Pune,Snacks,Apple,6,193.38,2024-09-24,53,Cash,3.1,1160.28
100488,1190,Bangalore,Beverages,Milk,7,103.04,2024-07-22,18,Cash,2.2,721.2800000000001
100489,3300,Pune,Snacks,Bread,6,31.21,2024-12-06,14,Cash,1.5,187.26
100490,1980,Mumbai,Vegetables,Milk,5,97.13,2024-05-02,24,Cash,2.2,485.65
100491,3975,Hyderabad,Dairy,Apple,5,142.43,2024-02-27,59,Cash,2.4,712.1500000000001
100492,3006,Hyderabad,Dairy,Bread,9,199.53,2024-12-04,18,Cash,3.8,1795.77
100493,2184,Mumbai,Vegetables,Chips,8,71.54,2024-07-19,54,UPI,1.7,572.32
100494,4327,Mumbai,Snacks,Banana,4,107.68,2024-04-21,37,Card,1.4,430.72
100495,4394,Bangalore,Beverages,Chips,4,177.14,2024-05-07,22,Cash,2.5,708.56
100496,1127,Hyderabad,Vegetables,Chips,5,77.5,2024-02-05,33,Card,2.8,387.5
100497,3065,Hyderabad,Fruits,Banana,3,30.76,2024-08-21,54,UPI,3.5,92.28
100498,2816,Bangalore,Snacks,Banana,8,190.3,2024-11-05,19,UPI,3.8,1522.4
100499,2758,Delhi,Dairy,Juice,7,102.8,2024-02-16,51,Cash,4.6,719.6
100500,3613,Bangalore,Vegetables,Banana,5,105.53,2024-04-24,31,Card,2.2,527.65
100501,1569,Pune,Dairy,Bread,3,128.03,2024-09-11,48,Cash,3.1,384.09000000000003
100502,2346,Hyderabad,Snacks,Milk,5,10.67,2024-08-10,31,UPI,2.5,53.35
100503,2895,Mumbai,Dairy,Juice,3,186.91,2024-05-03,46,UPI,1.0,560.73
100504,3733,Pune,Vegetables,Juice,5,78.68,2024-06-08,48,Card,3.3,393.40000000000003
100505,4863,Hyderabad,Snacks,Milk,1,85.42,2024-04-05,29,Cash,4.3,85.42
100506,1625,Bangalore,Fruits,Juice,6,43.08,2024-04-16,19,Card,1.1,258.48
100507,4359,Pune,Vegetables,Banana,4,81.85,2024-04-29,19,Card,1.0,327.4
100508,3901,Hyderabad,Beverages,Chips,4,162.75,2024-04-10,35,UPI,3.9,651.0
100509,2686,Delhi,Vegetables,Apple,8,162.0,2024-04-12,34,Card,3.7,1296.0
100510,4009,Delhi,Snacks,Banana,2,187.8,2024-06-14,37,UPI,2.6,375.6
100511,4710,Mumbai,Vegetables,Chips,4,86.61,2024-07-04,22,Cash,3.6,346.44
100512,1154,Hyderabad,Fruits,Chips,2,144.66,2024-02-01,24,Card,4.8,289.32
100513,3537,Delhi,Fruits,Juice,1,106.38,2024-03-06,15,Card,2.0,106.38
100514,2409,Bangalore,Beverages,Bread,3,162.76,2024-06-27,21,Cash,2.0,488.28
100515,1784,Hyderabad,Dairy,Bread,8,145.38,2024-09-23,28,Card,1.7,1163.04
100516,4175,Bangalore,Snacks,Juice,6,79.9,2024-02-06,41,Cash,3.9,479.40000000000003
100517,4464,Bangalore,Snacks,Juice,7,73.97,2024-07-19,20,UPI,2.4,517.79
100518,4882,Delhi,Dairy,Milk,2,57.96,2024-12-23,47,UPI,5.0,115.92
100519,1245,Hyderabad,Fruits,Milk,6,119.54,2024-02-18,42,Card,3.9,717.24
100520,4247,Pune,Fruits,Apple,8,193.13,2024-10-01,11,UPI,2.5,1545.04
100521,4110,Delhi,Vegetables,Apple,8,48.01,2024-06-16,24,UPI,1.6,384.08
100522,2500,Delhi,Beverages,Apple,4,28.1,2024-09-19,45,Cash,3.4,112.4
100523,2705,Hyderabad,Beverages,Apple,6,32.69,2024-05-12,14,UPI,2.2,196.14
100524,3806,Hyderabad,Beverages,Chips,5,158.79,2024-10-24,24,UPI,4.6,793.9499999999999
100525,1537,Bangalore,Vegetables,Chips,9,76.52,2024-12-09,52,UPI,2.8,688.68
100526,2890,Hyderabad,Beverages,Milk,8,52.63,2024-06-24,19,Cash,2.2,421.04
100527,2841,Bangalore,Dairy,Bread,2,77.04,2024-01-11,26,Card,3.4,154.08
100528,1920,Delhi,Vegetables,Juice,7,132.61,2024-07-19,43,Cash,1.5,928.2700000000001
100529,3455,Mumbai,Dairy,Bread,7,113.89,2024-10-23,33,Card,3.2,797.23
100530,1524,Pune,Vegetables,Banana,1,151.28,2024-01-03,19,Card,1.2,151.28
100531,3875,Delhi,Beverages,Chips,1,74.42,2024-08-01,39,UPI,3.4,74.42
100532,2529,Hyderabad,Dairy,Apple,4,95.89,2024-10-22,12,UPI,3.1,383.56
100533,3950,Pune,Dairy,Apple,5,29.37,2024-11-02,46,Cash,3.1,146.85
100534,4896,Mumbai,Dairy,Banana,4,23.88,2024-02-01,12,Cash,3.7,95.52
100535,1035,Mumbai,Vegetables,Bread,7,97.83,2024-02-17,49,Cash,1.2,684.81
100536,1684,Bangalore,Snacks,Apple,3,67.3,2024-11-22,14,UPI,2.8,201.89999999999998
100537,1019,Pune,Beverages,Bread,7,126.43,2024-09-08,37,Card,2.8,885.01
100538,3368,Bangalore,Dairy,Juice,8,18.17,2024-07-17,53,Cash,2.8,145.36
100539,4847,Delhi,Snacks,Banana,6,33.14,2024-03-29,23,Card,4.9,198.84
100540,3559,Pune,Beverages,Bread,6,174.39,2024-04-18,48,UPI,1.6,1046.34
100541,1399,Delhi,Beverages,Juice,8,117.6,2024-10-17,20,UPI,3.8,940.8
100542,3701,Bangalore,Dairy,Bread,8,145.29,2024-04-17,17,UPI,2.6,1162.32
100543,1971,Pune,Dairy,Bread,7,169.97,2024-02-09,46,UPI,3.0,1189.79
100544,2906,Bangalore,Vegetables,Apple,6,98.13,2024-02-21,17,Card,4.0,588.78
100545,3518,Pune,Snacks,Milk,6,154.6,2024-04-21,21,Card,1.6,927.5999999999999
100546,2166,Bangalore,Snacks,Chips,6,109.67,2024-10-21,24,Cash,4.1,658.02
100547,2115,Mumbai,Dairy,Bread,8,52.32,2024-03-08,28,Card,1.3,418.56
100548,4425,Bangalore,Beverages,Bread,1,74.15,2024-07-07,57,Card,2.9,74.15
100549,1833,Mumbai,Dairy,Bread,5,103.17,2024-11-27,55,Card,4.0,515.85
100550,2823,Bangalore,Beverages,Milk,3,70.21,2024-07-27,37,Cash,1.8,210.63
100551,3774,Pune,Beverages,Juice,8,73.75,2024-03-05,16,Card,4.1,590.0
100552,2982,Pune,Dairy,Banana,6,74.1,2024-03-02,49,Card,1.7,444.59999999999997
100553,1853,Pune,Fruits,Apple,2,33.34,2024-09-14,16,Card,4.2,66.68
100554,1050,Hyderabad,Snacks,Milk,7,26.08,2024-05-13,39,UPI,2.9,182.56
100555,4736,Delhi,Beverages,Juice,7,18.83,2024-05-01,27,Card,3.7,131.81
100556,4769,Pune,Beverages,Bread,5,31.08,2024-11-26,33,Cash,4.7,155.39999999999998
100557,1574,Mumbai,Fruits,Juice,8,75.3,2024-06-19,15,Cash,2.6,602.4
100558,4261,Pune,Vegetables,Milk,5,122.84,2024-07-28,13,Cash,1.9,614.2
100559,2148,Hyderabad,Fruits,Milk,1,45.75,2024-10-22,12,Cash,4.5,45.75
100560,3197,Mumbai,Fruits,Milk,9,178.72,2024-03-29,58,UPI,1.6,1608.48
100561,3361,Hyderabad,Beverages,Banana,4,163.59,2024-06-15,56,Cash,3.5,654.36
100562,3617,Mumbai,Snacks,Chips,2,108.9,2024-01-28,15,UPI,4.7,217.8
100563,4413,Bangalore,Fruits,Apple,4,147.6,2024-08-25,35,UPI,3.7,590.4
100564,3352,Delhi,Vegetables,Banana,9,79.6,2024-12-01,53,UPI,1.8,716.4
100565,2715,Delhi,Dairy,Banana,2,16.99,2024-03-03,47,Cash,1.6,33.98
100566,1681,Hyderabad,Fruits,Chips,4,181.82,2024-09-11,20,Cash,2.0,727.28
100567,1837,Delhi,Fruits,Banana,2,34.28,2024-02-10,38,UPI,2.6,68.56
100568,4854,Hyderabad,Vegetables,Milk,5,190.11,2024-01-29,29,UPI,1.6,950.5500000000001
100569,2077,Hyderabad,Snacks,Milk,3,118.66,2024-10-05,19,Cash,4.2,355.98
100570,4050,Hyderabad,Fruits,Juice,2,68.06,2024-03-20,35,Card,2.4,136.12
100571,3491,Delhi,Fruits,Bread,9,104.15,2024-02-20,57,Card,4.7,937.35
100572,3660,Hyderabad,Snacks,Banana,5,105.31,2024-04-21,36,Card,4.4,526.55
100573,4040,Delhi,Vegetables,Bread,5,14.42,2024-12-26,59,Cash,4.6,72.1
